1,3,4,39.71715927,-84.14300537
1,3,9,39.71637726,-84.14378357
1,2,14,39.71559143,-84.1445694
1,2,19,39.71480942,-84.14535522
1,3,24,39.7140274,-84.14613342
1,3,29,39.71324158,-84.14691925
1,3,34,39.71245956,-84.14770508
1,3,39,39.71167374,-84.14848328
1,3,44,39.71089172,-84.1492691
1,3,49,39.71010971,-84.15005493
1,3,54,39.70932388,-84.15084076
1,3,59,39.70854187,-84.15161896
1,3,64,39.70775604,-84.15240479
1,3,69,39.70697403,-84.15319061
1,3,74,39.70619202,-84.15396881
1,3,79,39.70540619,-84.15475464
1,3,84,39.70462418,-84.15554047
1,3,89,39.70383835,-84.15631866
1,3,94,39.70305634,-84.15710449
1,3,99,39.70227432,-84.15789032
1,3,104,39.70148849,-84.15867615
1,3,109,39.70070648,-84.15945435
1,3,114,39.69992065,-84.16024017
1,3,119,39.69913864,-84.161026
1,3,124,39.69835281,-84.1618042
1,3,129,39.6975708,-84.16259003
1,3,134,39.69678879,-84.16337585
1,3,139,39.69600296,-84.16416168
1,3,144,39.69522095,-84.16493988
1,3,149,39.69443512,-84.16572571
1,3,154,39.69365311,-84.16651154
1,3,159,39.69287109,-84.16728973
1,3,164,39.69208527,-84.16807556
1,3,169,39.69130325,-84.16886139
1,3,174,39.69051743,-84.16963959
1,3,179,39.68973541,-84.17042542
1,3,184,39.6889534,-84.17121124
1,3,189,39.68816757,-84.17199707
1,3,194,39.68738556,-84.17277527
1,3,199,39.68659973,-84.1735611
1,3,204,39.68581772,-84.17434692
1,3,209,39.68503189,-84.17512512
1,3,214,39.68424988,-84.17591095
1,3,219,39.68346786,-84.17669678
1,3,224,39.68268204,-84.1774826
1,3,229,39.68190002,-84.1782608
1,3,234,39.6811142,-84.17904663
1,3,239,39.68033218,-84.17983246
1,3,244,39.67955017,-84.18061066
1,3,249,39.67876434,-84.18139648
1,3,254,39.67798233,-84.18218231
1,3,259,39.6771965,-84.18296051
1,3,264,39.67641449,-84.18374634
1,3,269,39.67563248,-84.18453217
1,3,274,39.67484665,-84.18531799
1,3,279,39.67406464,-84.18609619
1,3,284,39.67327881,-84.18688202
1,3,289,39.6724968,-84.18766785
1,3,294,39.67171478,-84.18844604
1,3,299,39.67092896,-84.18923187
1,3,304,39.67014694,-84.1900177
1,3,309,39.66936111,-84.19080353
1,3,314,39.6685791,-84.19158173
1,3,319,39.66779327,-84.19236755
1,3,324,39.66701126,-84.19315338
1,3,329,39.66622925,-84.19393158
1,3,334,39.66544342,-84.19471741
1,3,339,39.66466141,-84.19550323
1,3,344,39.66387558,-84.19628143
1,3,349,39.66309357,-84.19706726
1,3,354,39.66231155,-84.19785309
1,3,359,39.66152573,-84.19863892
1,3,364,39.66074371,-84.19941711
1,3,369,39.65995789,-84.20020294
1,3,374,39.65917587,-84.20098877
1,3,379,39.65839386,-84.20176697
1,3,384,39.65760803,-84.2025528
1,3,389,39.65698242,-84.20585632
1,3,414,39.65698242,-84.20585632
1,3,419,39.65760803,-84.2025528
1,3,424,39.65839386,-84.20176697
1,3,429,39.65917587,-84.20098877
1,3,434,39.65995789,-84.20020294
1,3,439,39.66074371,-84.19941711
1,3,444,39.66152573,-84.19863892
1,3,449,39.66231155,-84.19785309
1,3,454,39.66309357,-84.19706726
1,3,459,39.66387558,-84.19628143
1,3,464,39.66466141,-84.19550323
1,3,469,39.66544342,-84.19471741
1,3,474,39.66622925,-84.19393158
1,3,479,39.66701126,-84.19315338
1,3,484,39.66779327,-84.19236755
1,3,489,39.6685791,-84.19158173
1,3,494,39.66936111,-84.19080353
1,3,499,39.67014694,-84.1900177
1,3,504,39.67092896,-84.18923187
1,3,509,39.67171478,-84.18844604
1,3,514,39.6724968,-84.18766785
1,3,519,39.67327881,-84.18688202
1,3,524,39.67406464,-84.18609619
1,3,529,39.67484665,-84.18531799
1,3,534,39.67563248,-84.18453217
1,3,539,39.67641449,-84.18374634
1,3,544,39.6771965,-84.18296051
1,3,549,39.67798233,-84.18218231
1,3,554,39.67876434,-84.18139648
1,3,559,39.67955017,-84.18061066
1,3,564,39.68033218,-84.17983246
1,3,569,39.6811142,-84.17904663
1,3,574,39.68190002,-84.1782608
1,3,579,39.68268204,-84.1774826
1,3,584,39.68346786,-84.17669678
1,3,589,39.68424988,-84.17591095
1,3,594,39.68503189,-84.17512512
1,3,599,39.68581772,-84.17434692
1,3,604,39.68659973,-84.1735611
1,3,609,39.68738556,-84.17277527
1,3,614,39.68816757,-84.17199707
1,3,619,39.6889534,-84.17121124
1,3,624,39.68973541,-84.17042542
1,3,629,39.69051743,-84.16963959
1,3,634,39.69130325,-84.16886139
1,3,639,39.69208527,-84.16807556
1,3,644,39.69287109,-84.16728973
1,3,649,39.69365311,-84.16651154
1,3,654,39.69443512,-84.16572571
1,3,659,39.69522095,-84.16493988
1,3,664,39.69600296,-84.16416168
1,3,669,39.69678879,-84.16337585
1,3,674,39.6975708,-84.16259003
1,3,679,39.69835281,-84.1618042
1,3,684,39.69913864,-84.161026
1,3,689,39.69992065,-84.16024017
1,3,694,39.70070648,-84.15945435
1,3,699,39.70148849,-84.15867615
1,3,704,39.70227432,-84.15789032
1,3,709,39.70305634,-84.15710449
1,3,714,39.70383835,-84.15631866
1,3,719,39.70462418,-84.15554047
1,3,724,39.70540619,-84.15475464
1,3,729,39.70619202,-84.15396881
1,3,734,39.70697403,-84.15319061
1,3,739,39.70775604,-84.15240479
1,3,744,39.70854187,-84.15161896
1,3,749,39.70932388,-84.15084076
1,3,754,39.71010971,-84.15005493
1,3,759,39.71089172,-84.1492691
1,3,764,39.71167374,-84.14848328
1,3,769,39.71245956,-84.14770508
1,3,774,39.71324158,-84.14691925
1,3,779,39.7140274,-84.14613342
1,2,784,39.71480942,-84.14535522
1,3,789,39.71559143,-84.1445694
1,3,794,39.71637726,-84.14378357
1,3,799,39.71715927,-84.14300537
